,time,591,658,972,1017,1039,636,569,995,1062,614,1040,659,973,592,1018,637
0,0,601.8990625,762.286375,755.8306875,619.3923125,736.23425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,601.712625,763.8046875,757.8885,616.2953125,740.039125,814.8339375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,601.607625,765.3831875,760.004375,613.262375,743.890375,810.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,601.584125,767.0215,762.1778125,610.294375,747.7871875,805.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,601.642125,768.7191875,764.408375,607.392375,751.7289375,801.1425625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,601.781625,770.4759375,766.6955,604.5571875,755.714875,796.6481875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,602.0024375,772.2913125,769.03875,601.789875,759.7443125,792.1895625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,602.304625,774.164875,771.4375625,599.091375,763.8165625,787.76725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,602.688,776.09625,773.8914375,596.4625625,767.930875,783.381875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,603.1524375,778.085,776.399875,593.904375,772.0866875,779.034125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,603.69775,780.130625,778.96225,591.41775,776.28325,774.7245625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,604.323625,782.23275,781.578125,589.003625,780.519875,770.4538125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,605.0299375,784.390875,784.246875,586.662875,784.796,766.222625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,605.8163125,786.6045625,786.9680625,584.396375,789.110875,762.031625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,606.6825,788.8733125,789.7410625,582.2049375,793.464,757.8815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,607.6281875,791.196625,792.565375,580.0895625,797.8545625,753.772875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,608.652875,793.574125,795.440375,578.0509375,802.282125,749.7064375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,609.75625,796.0051875,798.365625,576.0899375,806.7459375,745.6829375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,610.9379375,798.4894375,801.3405,574.207375,811.2455,741.7030625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,612.197375,801.026375,804.3644375,572.4040625,815.780125,737.7675625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,613.534125,803.615375,807.436875,570.680625,0.0,733.8770625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,614.9476875,806.2560625,810.5573125,569.0379375,0.0,730.0323125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,616.4375,808.947875,813.7251875,567.476625,0.0,726.234125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,618.003125,811.6903125,816.939875,565.9973125,0.0,722.483125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,619.6438125,814.4828125,0.0,564.60075,0.0,718.780125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,621.359125,817.3249375,0.0,563.2875,0.0,715.125875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,623.1483125,0.0,0.0,562.0581875,0.0,711.521125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,625.0108125,0.0,0.0,560.9133125,0.0,707.966625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,626.946,0.0,0.0,559.853375,0.0,704.463125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
