,time,522,1491,1513,500,1536,545,1514,523,1492
0,0,561.395125,713.056,653.4593125,0.0,0.0,0.0,0.0,0.0,0.0
1,1,560.688625,709.058375,656.3118125,0.0,0.0,0.0,0.0,0.0,0.0
2,2,560.068625,705.1075625,659.226,0.0,0.0,0.0,0.0,0.0,0.0
3,3,559.5353125,701.20425,662.2010625,0.0,0.0,0.0,0.0,0.0,0.0
4,4,559.0890625,697.3493125,665.2361875,0.0,0.0,0.0,0.0,0.0,0.0
5,5,558.73,693.5435,668.3305625,0.0,0.0,0.0,0.0,0.0,0.0
6,6,558.4583125,689.7876875,671.483375,0.0,0.0,0.0,0.0,0.0,0.0
7,7,558.2741875,686.0826875,674.69375,0.0,0.0,0.0,0.0,0.0,0.0
8,8,558.177625,682.4293125,677.960875,0.0,0.0,0.0,0.0,0.0,0.0
9,9,558.1686875,678.828375,681.2839375,0.0,0.0,0.0,0.0,0.0,0.0
10,10,558.2474375,675.28075,684.6621875,0.0,0.0,0.0,0.0,0.0,0.0
11,11,558.4138125,671.7873125,688.09475,0.0,0.0,0.0,0.0,0.0,0.0
12,12,558.6676875,668.348875,691.58075,0.0,0.0,0.0,0.0,0.0,0.0
13,13,559.0089375,664.9663125,695.1195,0.0,0.0,0.0,0.0,0.0,0.0
14,14,559.4375,661.6405,698.7101875,0.0,0.0,0.0,0.0,0.0,0.0
15,15,559.9530625,658.37225,702.351875,0.0,0.0,0.0,0.0,0.0,0.0
16,16,560.5555,655.1624375,706.0439375,0.0,0.0,0.0,0.0,0.0,0.0
17,17,561.2444375,652.012,709.7854375,0.0,0.0,0.0,0.0,0.0,0.0
18,18,562.0195625,648.92175,713.57575,0.0,0.0,0.0,0.0,0.0,0.0
19,19,562.8805,645.8925625,717.4139375,0.0,0.0,0.0,0.0,0.0,0.0
20,20,563.8269375,642.9253125,721.299375,0.0,0.0,0.0,0.0,0.0,0.0
21,21,564.8584375,640.020875,725.2311875,0.0,0.0,0.0,0.0,0.0,0.0
22,22,565.9744375,637.1800625,729.2086875,0.0,0.0,0.0,0.0,0.0,0.0
23,23,567.1745,634.40375,733.2310625,0.0,0.0,0.0,0.0,0.0,0.0
24,24,568.458125,631.6928125,737.2976875,0.0,0.0,0.0,0.0,0.0,0.0
25,25,569.8246875,629.048125,741.40775,0.0,0.0,0.0,0.0,0.0,0.0
26,26,571.273625,626.4705,745.5605,0.0,0.0,0.0,0.0,0.0,0.0
27,27,572.80425,623.96075,749.75525,0.0,0.0,0.0,0.0,0.0,0.0
28,28,574.416,621.5196875,753.991375,0.0,0.0,0.0,0.0,0.0,0.0
29,29,576.108125,619.1481875,758.2680625,0.0,0.0,0.0,0.0,0.0,0.0
30,30,577.879875,616.8470625,762.5846875,0.0,0.0,0.0,0.0,0.0,0.0
31,31,579.7306875,614.617,766.9405625,0.0,0.0,0.0,0.0,0.0,0.0
32,32,581.659625,612.458875,771.335,0.0,0.0,0.0,0.0,0.0,0.0
33,33,583.666,610.3734375,775.7673125,0.0,0.0,0.0,0.0,0.0,0.0
34,34,585.749,608.3614375,780.2369375,0.0,0.0,0.0,0.0,0.0,0.0
35,35,587.9078125,606.4235625,784.7431875,0.0,0.0,0.0,0.0,0.0,0.0
36,36,590.1415625,604.5605625,789.2854375,0.0,0.0,0.0,0.0,0.0,0.0
37,37,592.4494375,602.7731875,793.863,0.0,0.0,0.0,0.0,0.0,0.0
38,38,594.8305625,601.062,798.475375,0.0,0.0,0.0,0.0,0.0,0.0
39,39,597.2840625,599.42775,803.121875,0.0,0.0,0.0,0.0,0.0,0.0
40,40,599.8090625,597.871,807.8019375,0.0,0.0,0.0,0.0,0.0,0.0
41,41,602.404625,596.3924375,812.515,0.0,0.0,0.0,0.0,0.0,0.0
42,42,605.069875,594.9925625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43,607.803875,593.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,44,610.6056875,592.43125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,45,613.474375,591.2708125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,46,616.409,590.1911875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,47,619.408625,589.1928125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,48,622.472375,588.2760625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,49,625.5991875,587.441375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,50,628.78825,586.6890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,51,632.0385,586.0194375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,52,635.349,585.432875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,53,638.718875,584.9295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,54,642.1471875,584.509625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,645.6329375,584.173375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,56,649.17525,583.9209375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,57,652.773125,583.7523125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,58,656.42575,583.66775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,59,660.132125,583.667125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,60,663.8914375,583.7505625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,61,667.7026875,583.9179375,0.0,812.0163125,0.0,0.0,0.0,0.0,0.0
62,62,671.5650625,584.1691875,0.0,809.3045,0.0,0.0,0.0,0.0,0.0
63,63,675.477625,584.50425,0.0,806.64375,0.0,0.0,0.0,0.0,0.0
64,64,679.4395,584.9229375,0.0,804.0345625,0.0,0.0,0.0,0.0,0.0
65,65,683.449875,585.425125,0.0,801.4775,0.0,0.0,0.0,0.0,0.0
66,66,687.5079375,586.0105625,0.0,798.973,0.0,0.0,0.0,0.0,0.0
67,67,691.6126875,586.6789375,0.0,796.521625,0.0,0.0,0.0,0.0,0.0
68,68,695.7634375,587.4300625,0.0,794.1238125,0.0,0.0,0.0,0.0,0.0
69,69,699.9593125,588.263625,0.0,791.7800625,0.0,0.0,0.0,0.0,0.0
70,70,704.1995,589.1791875,0.0,789.490875,0.0,0.0,0.0,0.0,0.0
71,71,708.4831875,590.1764375,0.0,787.2566875,0.0,0.0,0.0,0.0,0.0
72,72,712.8095625,591.2549375,0.0,785.0780625,0.0,0.0,0.0,0.0,0.0
73,73,717.1779375,592.4141875,0.0,782.955375,0.0,0.0,0.0,0.0,0.0
74,74,721.5874375,593.6538125,0.0,780.8890625,0.0,0.0,0.0,0.0,0.0
