,time,96,141,163,1290,1357,1335,186,119,1313,164,1358,1291,97,142,1336
0,0,768.4225,647.77375,690.852875,630.8413125,722.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,769.9103125,644.242125,694.40825,630.146625,723.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,771.4579375,640.76725,698.015625,629.5290625,724.50425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,773.0649375,637.3499375,701.6741875,628.988875,725.6905625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,774.731,633.99125,705.3831875,628.5261875,726.9415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,776.4556875,630.692,709.14175,628.1413125,728.2568125,817.69425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,778.2386875,627.4531875,712.949125,627.8343125,729.6361875,812.8903125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,780.0795625,624.2758125,716.8045625,627.6053125,731.079125,808.1178125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,781.977875,621.1606875,720.70725,627.454375,732.585375,803.3774375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,783.93325,618.108875,724.6564375,627.381625,734.1544375,798.669625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,785.9451875,615.1213125,728.6513125,627.387,735.7860625,793.9950625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,788.0133125,612.198875,732.6911875,627.470625,737.4796875,789.3543125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,790.1371875,609.3425,736.7753125,627.6323125,739.2349375,784.7479375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,792.3163125,606.5531875,740.9029375,627.8720625,741.0513125,780.1765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,794.55025,603.831875,745.0733125,628.189875,742.9285,775.640875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,796.8385625,601.1794375,749.28575,628.5855,744.8659375,771.1414375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,799.18075,598.5968125,753.5395,629.058875,746.86325,766.6789375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,801.576375,596.0849375,757.8339375,629.60975,748.9198125,762.2540625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,804.0249375,593.644625,762.16825,630.238,751.0351875,757.867375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,806.525875,591.276875,766.541875,630.943375,753.2089375,753.519625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,809.0788125,588.9825,770.954125,631.725625,755.4405625,749.2114375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,811.68325,586.762375,775.40425,632.584375,757.7294375,744.9435625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,814.3385625,584.6173125,779.8916875,633.5194375,760.0751875,740.71675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,817.0444375,582.54825,784.4156875,634.530375,762.477125,736.5315625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,0.0,580.555875,788.97575,635.616875,764.934875,732.3888125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,0.0,578.6410625,793.571125,636.7785625,767.44775,728.28925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,0.0,576.8045625,798.2013125,638.0149375,770.015375,724.2335625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,0.0,575.047125,802.8655625,639.3256875,772.6370625,720.2225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,0.0,573.3695,807.5634375,640.7103125,775.3123125,716.2568125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,0.0,571.772375,812.29425,642.1683125,778.0405625,712.3373125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,0.0,570.256375,817.0574375,643.6991875,780.8213125,708.46475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,31,0.0,568.82225,0.0,645.302375,783.6539375,704.639875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,32,0.0,567.4705625,0.0,646.9774375,786.537875,700.8634375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,33,0.0,566.201875,0.0,648.72375,789.4725625,697.136375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,34,0.0,565.0168125,0.0,650.54075,792.4574375,693.4593125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,35,0.0,563.915875,0.0,652.4278125,795.4919375,689.8331875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,36,0.0,562.8995625,0.0,654.3844375,798.5755,686.25875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,37,0.0,561.9683125,0.0,656.409875,801.7075625,682.736875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38,0.0,561.122625,0.0,658.5035,804.8875625,679.2683125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,39,0.0,560.36275,0.0,660.66475,808.114875,675.853875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,0.0,559.6891875,0.0,662.8929375,811.389,672.4944375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,41,0.0,559.102125,0.0,665.1873125,814.7093125,669.190875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
