,time,86,108,557,602,624,131,64,580,109,625,87,603
0,0,636.15,712.574375,808.465375,742.02525,687.65325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,633.1111875,716.526,808.5921875,737.3774375,689.4444375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,630.1354375,720.5235,808.7786875,732.7666875,691.3019375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,627.223625,724.5661875,809.025,728.193875,693.22525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,624.3766875,728.65325,809.330875,723.659625,695.2138125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,621.5954375,732.7840625,809.696375,719.164625,697.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,618.880875,736.9576875,810.121375,714.70975,699.3843125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,616.23375,741.1735625,810.6058125,710.295625,701.565125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,613.6550625,745.4309375,811.1495,705.923125,703.808875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,611.145625,749.729,811.752375,701.593,706.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,608.7063125,754.0671875,812.4143125,697.306,708.48275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,606.3379375,758.4446875,813.135125,693.0629375,710.911625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,604.041375,762.8609375,813.91475,688.86475,713.4009375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,601.8174375,767.315125,814.752875,684.7120625,715.950125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,599.6669375,771.80675,815.649375,680.605875,718.5585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,597.5906875,776.335,816.604125,676.547,721.225375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,595.5894375,780.899375,0.0,672.5363125,723.9501875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,593.6639375,785.499125,0.0,668.5745625,726.73225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,591.815,790.1336875,0.0,664.6628125,729.570875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,590.04325,794.8024375,0.0,660.8018125,732.4654375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,588.3494375,799.50475,0.0,656.9925,735.41525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,586.7343125,804.2400625,0.0,653.235875,738.4196875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,585.198375,809.0078125,0.0,649.5326875,741.478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,583.742375,813.8073125,0.0,645.884,744.5895625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,582.366875,0.0,0.0,642.2906875,747.75375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,581.0724375,0.0,0.0,638.7536875,750.969875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,579.8595625,0.0,0.0,635.2739375,754.23725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,578.728875,0.0,0.0,631.8524375,757.5551875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,577.6808125,0.0,0.0,628.4900625,760.9230625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,576.71575,0.0,0.0,625.1878125,764.34025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,30,575.8341875,0.0,0.0,621.9466875,767.8059375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
