,time,646,668,713,1184,1206,1251,691,1229,669,1207,714,1252,1185,692
0,0,801.363125,757.2185625,712.5944375,790.3299375,677.7984375,792.120625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,799.8885625,761.732125,712.2421875,787.5206875,681.66825,790.4844375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,798.4726875,766.2829375,711.9579375,784.763125,685.5873125,788.9070625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,797.115875,770.87025,711.74175,782.0578125,689.5548125,787.3888125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,795.818375,775.4935,711.5936875,779.405375,693.5699375,785.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,794.5805625,780.1519375,711.5138125,776.80625,697.63175,784.5310625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,793.402625,784.8450625,711.502125,774.2610625,701.7395625,783.1921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,792.2848125,789.5721875,711.5586875,771.7703125,705.8924375,781.9138125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,791.2275,794.3326875,711.6834375,769.3345,710.08975,780.6961875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,790.2308125,799.1259375,711.8763125,766.9541875,714.3305625,779.5395625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,789.2950625,803.9514375,712.1373125,764.6299375,718.614125,778.4443125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,788.4204375,808.8085625,712.4663125,762.362125,722.9396875,777.4105625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,787.607125,813.6966875,712.8633125,760.1514375,727.3065625,776.438625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,786.8553125,0.0,713.3280625,757.99825,731.7139375,775.52875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,786.16525,0.0,713.8605,755.9030625,736.1610625,774.681125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,785.537,0.0,714.4605,753.8664375,740.6473125,773.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,784.97075,0.0,715.127875,751.88875,745.1718125,773.1735625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,784.4666875,0.0,715.8624375,749.9705625,749.734,772.5139375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,784.024875,0.0,716.6639375,748.1123125,754.3331875,771.91725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,783.6454375,0.0,717.5321875,746.3144375,758.968625,771.3838125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,783.3284375,0.0,718.467,744.5773125,763.639625,770.913625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,783.0739375,0.0,719.468,742.9014375,768.345625,770.5068125,813.3399375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
