,time,261,283,732,754,306,777,239,710,284,755,262,733,329,307
0,0,596.6756875,806.643,630.885375,717.890125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,595.4815625,811.6150625,628.15875,722.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,594.3675625,0.0,625.4981875,726.3965625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,593.334,0.0,622.9045,730.7129375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,592.3814375,0.0,620.378625,735.0705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,591.5101875,0.0,617.9213125,739.4685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,590.7206875,0.0,615.5334375,743.906125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,590.013125,0.0,613.2158125,748.38275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,589.3879375,0.0,610.9691875,752.8976875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9,588.8453125,0.0,608.794375,757.4501875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,588.3855625,0.0,606.6921875,762.039625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,11,588.00875,0.0,604.663375,766.66525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,12,587.715125,0.0,602.708625,771.3265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,587.5048125,0.0,600.8286875,776.0226875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,14,587.3778125,0.0,599.0243125,780.7531875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,15,587.3343125,0.0,597.296125,785.5173125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,16,587.37425,0.0,595.6448125,790.3145625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,17,587.4976875,0.0,594.0710625,795.1441875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,18,587.7044375,0.0,592.575375,800.00575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,19,587.9945,0.0,591.1585,804.8985625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,588.36775,0.0,589.820875,809.822125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,588.8240625,0.0,588.563125,814.77575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,22,589.363125,0.0,587.38575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,23,589.9848125,0.0,586.2891875,0.0,814.48425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,24,590.6888125,0.0,585.273875,0.0,810.5023125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,591.4749375,0.0,584.340375,0.0,806.5608125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,26,592.3426875,0.0,583.4889375,0.0,802.6603125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,27,593.2918125,0.0,582.72,0.0,798.801375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,28,594.3219375,0.0,582.0338125,0.0,794.9846875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,29,595.4325625,0.0,581.43075,0.0,791.2108125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
