,time,1152,1197,1219,1264,1286,1331,1398,1443,1465,1510,1376,1309,1242,1488,1421,1175,1354,1287,1466,1220,1399,1332,1265,1444,1153,1511,1198,1377,1310,1243,1489,1422,1176,1355,1288,1467,1221,1400,1333,1266,1445,1512,1199,1378,1311,1490,1244,1423,1356,1177,1289,1468,1222,1401,1535,1334,1267,1446,1513,1200,1379,1312,1491,1245,1424,774,819,841,752,797,842,775,1290,1223,820,1268,798,1246,843,1291,776,1224,821,1269,799,1247,844,1292,777,1225,822,1270,800,19,64,513,535,580,1572,42,558,20,536,65,581,1573,514,43,559,21,537,44,582,22,560,0,538,45,583,23,561,1527,1505,1550,604,1528,1506,1551,605,1529,1507,1552,606,1530,584,1508
0,0,0.7363131046295166,0.7353287935256958,1.2384250164031982,0.9567397236824036,0.9191538095474243,1.0915379524230957,1.2785893678665161,0.883565366268158,1.0178849697113037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733260989189148,0.0,1.0170304775238037,0.0,0.0,0.0,0.7973323464393616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0716155767440796,0.7958493828773499,0.7054607272148132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8724085092544556,0.7546958327293396,0.7398079633712769,0.8924226760864258,0.7284496426582336,0.7674241065979004,0.0,0.0,0.0,0.7121821045875549,0.0,0.7318357825279236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755534529685974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.7355553507804871,0.7414935827255249,1.2277888059616089,0.9655433893203735,0.9113901257514954,1.0965445041656494,1.2717430591583252,0.8919935822486877,1.0100066661834717,0.7011122107505798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7308019995689392,0.0,1.014823079109192,0.0,0.0,0.0,0.8042094707489014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.067745327949524,0.8022050261497498,0.7024407386779785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642600774765015,0.7558572292327881,0.7434128522872925,0.8842744827270508,0.7303600907325745,0.7706426382064819,0.0,0.0,0.0,0.7119694352149963,0.0,0.738179087638855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9826127886772156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.7347156405448914,0.7477092742919922,1.2171412706375122,0.9744194149971008,0.9036710858345032,1.1013567447662354,1.2645823955535889,0.9005147218704224,1.0021198987960815,0.7043295502662659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282821536064148,0.0,1.0124213695526123,0.0,0.0,0.0,0.8111416697502136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0636718273162842,0.8085945844650269,0.69938063621521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8561973571777344,0.7569332718849182,0.7469769716262817,0.876203179359436,0.732199490070343,0.773800790309906,0.0,0.0,0.0,0.7116795182228088,0.0,0.744580864906311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896380305290222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.7337947487831116,0.7539756894111633,1.2064926624298096,0.9833664298057556,0.895998477935791,1.1059643030166626,1.257136344909668,0.9091293811798096,0.9942302107810974,0.7075088024139404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7257033586502075,0.0,1.0098297595977783,0.0,0.0,0.0,0.8181284070014954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0594037771224976,0.8150166273117065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8482198715209961,0.7579230666160583,0.7504980564117432,0.8682090640068054,0.7339664697647095,0.7768959403038025,0.0,0.0,0.0,0.7113125920295715,0.0,0.751041054725647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996623158454895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.7327935099601746,0.7602924108505249,1.1958527565002441,0.9923830032348633,0.8883741497993469,1.1103564500808716,1.24943208694458,0.917837917804718,0.9863426089286804,0.7106481790542603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7230674624443054,0.0,1.007053256034851,0.0,0.0,0.0,0.8251689076423645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0549497604370117,0.8214696645736694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8403273820877075,0.7588256597518921,0.7539738416671753,0.8602922558784485,0.7356594204902649,0.7799257040023804,0.0,0.0,0.0,0.7108690142631531,0.0,0.7575597167015076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0035614967346191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.7317126989364624,0.7666592001914978,1.185230016708374,1.0014673471450806,0.8807997107505798,1.1145230531692505,1.2414957284927368,0.9266407489776611,0.9784619808197021,0.7137457132339478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7203763127326965,0.0,1.0040968656539917,0.0,0.0,0.0,0.832262396812439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0503184795379639,0.8279522061347961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325193524360657,0.759640097618103,0.7574020028114319,0.8524529337882996,0.7372770309448242,0.7828875184059143,0.0,0.0,0.0,0.7103490829467773,0.0,0.7641367316246033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0104464292526245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.7305533289909363,0.7730755805969238,1.174631953239441,1.010617733001709,0.8732764720916748,1.1184537410736084,1.233351230621338,0.9355382323265076,0.9705926775932312,0.7167995572090149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7176318764686584,0.0,1.0009660720825195,0.0,0.0,0.0,0.8394079804420471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0455185174942017,0.8344624042510986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8247953653335571,0.7603656649589539,0.7607801556587219,0.8446909785270691,0.7388178706169128,0.785778820514679,0.0,0.0,0.0,0.7097533345222473,0.0,0.7707720994949341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0172706842422485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.7293163537979126,0.7795410752296448,1.1640655994415283,1.019831895828247,0.8658058643341064,1.1221386194229126,1.225021481513977,0.9445306062698364,0.9627389907836914,0.7198077440261841,0.7021913528442383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7148360013961792,0.0,0.9976663589477539,0.0,0.0,0.0,0.8466047048568726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0405588150024414,0.8409985303878784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171548843383789,0.761001706123352,0.7641059160232544,0.8370063304901123,0.7402806282043457,0.7885972857475281,0.0,0.0,0.0,0.7090821862220764,0.0,0.7774655222892761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.024026870727539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.7280027866363525,0.7860552072525024,1.1535370349884033,1.0291075706481934,0.8583890795707703,1.1255677938461304,1.2165273427963257,0.953618049621582,0.9549046754837036,0.7227683663368225,0.7081905603408813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7119905948638916,0.0,0.9942033290863037,0.0,0.0,0.0,0.8538513779640198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0354478359222412,0.8475585579872131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809597373008728,0.7615475654602051,0.7673769593238831,0.8293989896774292,0.7416640520095825,0.7913402318954468,0.0,0.0,0.0,0.7083362340927124,0.0,0.7842168211936951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0307072401046753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
