,time,16,38,83,105,150,195,217,262,284,329,128,61,307,240,173,1569,106,285,39,218,151,84,263,308,17,196,129,62,286,241,174,1570,107,264,40,219,152,85,242,309,18,197,130,63,287,220,175,1571,108,265,41,198,332,153,86,243,310,19,176,131,288,64,221,1213,1191,1258,1236,1169,1572,42,1214,87,20,1259,1192,65,1237,43,1170,1215,88,66,1260,21,1193,44,1238,22,89,1216,1283,67,1261,0,1194,45
0,0,0.8161826133728027,1.0051592588424683,1.1544262170791626,0.8155957460403442,1.2245784997940063,0.7633841037750244,1.1889175176620483,1.0021065473556519,0.9005786776542664,0.7327796816825867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857749462127686,0.0,0.0,0.0,0.7090370059013367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3393296003341675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.8221524357795715,0.9964798092842102,1.165377140045166,0.8082562685012817,1.2257589101791382,0.7701395153999329,1.1787610054016113,1.0116416215896606,0.8932113647460938,0.7353372573852539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2779282331466675,0.0,0.0,0.0,0.7139739990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3502639532089233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.8281301856040955,0.9878413677215576,1.1763997077941895,0.8009912967681885,1.2265138626098633,0.7769617438316345,1.1686041355133057,1.0212621688842773,0.8858784437179565,0.7378334999084473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.269813060760498,0.0,0.0,0.0,0.718920886516571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3610572814941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.834113359451294,0.9792470932006836,1.1874905824661255,0.7938005328178406,1.2268399000167847,0.783850908279419,1.1584556102752686,1.0309669971466064,0.8785820603370667,0.7402663826942444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2614586353302002,0.0,0.0,0.0,0.7238762974739075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.371673345565796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.8400995135307312,0.9706997871398926,1.198646068572998,0.7866836190223694,1.2267353534698486,0.79080730676651,1.1483230590820312,1.040755033493042,0.8713241815567017,0.742634117603302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2528924942016602,0.0,0.0,0.0,0.7288387417793274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38206946849823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.8460858464241028,0.9622021913528442,1.2098619937896729,0.7796400785446167,1.2262006998062134,0.7978309988975525,1.1382133960723877,1.0506246089935303,0.8641066551208496,0.7449347376823425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2441396713256836,0.0,0.0,0.0,0.7338067293167114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.392194151878357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.852069616317749,0.9537566304206848,1.221133828163147,0.7726695537567139,1.2252384424209595,0.8049221634864807,1.1281331777572632,1.0605742931365967,0.856931209564209,0.7471665143966675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.235223412513733,0.0,0.0,0.0,0.7387785315513611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4019858837127686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.8580477833747864,0.9453653693199158,1.2324562072753906,0.7657715082168579,1.223853349685669,0.8120808005332947,1.1180880069732666,1.0706021785736084,0.8497993350028992,0.7493276000022888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2261651754379272,0.0,0.0,0.0,0.7437524795532227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.411370873451233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.8640173673629761,0.9370303153991699,1.243823528289795,0.7589454650878906,1.2220518589019775,0.8193069100379944,1.1080832481384277,1.0807063579559326,0.8427124619483948,0.7514162063598633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.216984510421753,0.0,0.0,0.0,0.7487269043922424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4202609062194824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
