,time,213,235,280,302,347,414,459,481,526,392,325,504,258,437,370,191,303,482,236,549,415,348,281,527,460,214,393,326,505,259,438,371,192,304,483,528,237,416,349,506,282,461,215,394,327,484,260,439,372,305,462,529,238,417,350,507,283,440,216,395,328,485,261,418,1410,1432,1477,1455,1388,1433,239,306,1411,1478,284,1456,217,1389,262,1434,307,240,1412,1479,285,1457,218,1390,263,1435,286,241,1480,1413,264,1458,219
0,0,4.591876983642578,2.6844377517700195,5.18895149230957,1.3726767301559448,5.90200138092041,0.3660356104373932,4.510014057159424,1.4804478883743286,3.2193961143493652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1532270908355713,0.0,0.0,5.700019359588623,0.0,0.0,0.0,3.531482458114624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.884921073913574,1.852927803993225,0.5537683963775635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.584961891174316,2.6672263145446777,5.193253040313721,1.3794349431991577,5.925501823425293,0.39270463585853577,4.511884689331055,1.474411964416504,3.2064502239227295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.141533374786377,0.0,0.0,5.7330121994018555,0.0,0.0,0.0,3.526148557662964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.866564750671387,1.8569631576538086,0.5656980872154236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4.577906131744385,2.6507198810577393,5.197734355926514,1.3859854936599731,5.949498653411865,0.4185313284397125,4.513822555541992,1.4686269760131836,3.1932830810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1299028396606445,0.0,0.0,5.7659173011779785,0.0,0.0,0.0,3.520699977874756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.846921443939209,1.8609051704406738,0.5776024460792542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4.570706844329834,2.634884834289551,5.202407360076904,1.3923372030258179,5.973979949951172,0.44352254271507263,4.515830993652344,1.463078260421753,3.179893732070923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.118338108062744,0.0,0.0,5.798664569854736,0.0,0.0,0.0,3.5151333808898926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.825867652893066,1.86475670337677,0.5894783139228821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,4.563360214233398,2.6196887493133545,5.207284450531006,1.398498773574829,5.998929977416992,0.46768873929977417,4.517914772033691,1.4577518701553345,3.1662814617156982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106842279434204,0.0,0.0,5.831185340881348,0.0,0.0,0.0,3.5094456672668457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.803267955780029,1.8685210943222046,0.6013224720954895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,4.555861949920654,2.605100154876709,5.212379455566406,1.4044780731201172,6.024331092834473,0.4910436272621155,4.520077705383301,1.4526351690292358,3.1524460315704346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0954172611236572,0.0,0.0,5.863414764404297,0.0,0.0,0.0,3.5036330223083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7789716720581055,1.8722009658813477,0.6131318211555481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,4.548209190368652,2.5910897254943848,5.217706680297852,1.4102829694747925,6.050161838531494,0.5136035084724426,4.522324562072754,1.447716474533081,3.1383869647979736,5.033641338348389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0840654373168945,0.0,0.0,5.895291328430176,0.0,0.0,0.0,3.4976913928985596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75281286239624,1.875799298286438,0.6249033212661743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,4.5403971672058105,2.5776288509368896,5.223282337188721,1.4159207344055176,6.076398849487305,0.5353868007659912,4.524660110473633,1.442984938621521,3.1241049766540527,5.038350582122803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.072788953781128,0.0,0.0,5.9267578125,0.0,0.0,0.0,3.491617441177368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.724609851837158,1.8793184757232666,0.6366339921951294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,4.5324225425720215,2.5646908283233643,5.229124546051025,1.4213980436325073,6.1030144691467285,0.5564135909080505,4.527091026306152,1.4384301900863647,3.10960054397583,5.043159484863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0615901947021484,0.0,0.0,5.957760810852051,0.0,0.0,0.0,3.4854071140289307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.694164752960205,0.0,0.6483208537101746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
