,time,25,47,92,159,204,226,271,1510,1532,1577,1555,137,249,1488,70,182,3,1533,115,227,48,294,1578,160,1511,272,205,93,26,1556,138,250,1489,71,183,4,1534,116,228,295,49,1579,161,1512,273,206,94,27,1557,139,251,72,184,5,1490,1535,229,117,296,50,1580,162,274,1513,207,95,28,1558,140,252,73,185,6,1110,1132,1177,1155,1536,1133,1200,1581,1178,1111,1514,1559,1156,7,1537,1201,1134,1582,1179,1112,1560,1157,30,8,1202,1538,1135,1583,1180,1561,31,1158,1225,9,333,355,871,893,378,916,356,894,334,872,379,917,357,895,335,873,402,380,918,358,896,403,941,336,874,381,919
0,0,0.74486243724823,0.7414966225624084,0.7972664833068848,0.9471638202667236,0.9716488718986511,0.9682109951972961,0.8830285668373108,1.0721077919006348,0.7038903832435608,1.1857166290283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154032826423645,0.0,0.0,0.7659844160079956,0.0,0.0,0.0,0.7662040591239929,0.0,0.0,0.0,0.0,0.0,0.8310376405715942,0.7862738370895386,1.014841079711914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0407555103302002,0.7861717343330383,0.9881299734115601,0.8193259239196777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.749706506729126,0.7375313639640808,0.7989766001701355,0.9434583187103271,0.9804638624191284,0.9589142799377441,0.8867721557617188,1.0750751495361328,0.0,1.1813499927520752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1462063789367676,0.0,0.0,0.7663956880569458,0.0,0.0,0.0,0.7732162475585938,0.0,0.0,0.0,0.0,0.0,0.833912193775177,0.7792389392852783,1.0155580043792725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0466158390045166,0.7790344953536987,0.9940229654312134,0.8117547035217285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.754546582698822,0.7335392832756042,0.8005934357643127,0.9396321177482605,0.9893413782119751,0.9497169852256775,0.8904195427894592,1.0778106451034546,0.0,1.1766889095306396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.138263463973999,0.0,0.0,0.7667150497436523,0.0,0.0,0.0,0.7803052067756653,0.0,0.0,0.0,0.0,0.0,0.83669513463974,0.7722751498222351,1.0160644054412842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.052347183227539,0.7719732522964478,0.9998260140419006,0.8042666912078857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.7593808174133301,0.7295225262641907,0.8021153807640076,0.9356902837753296,0.9982792735099792,0.9406188726425171,0.893966555595398,1.0803077220916748,0.0,1.171748161315918,0.7009164094924927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1302176713943481,0.0,0.0,0.7669422030448914,0.0,0.0,0.0,0.7874715924263,0.0,0.0,0.0,0.0,0.0,0.839383602142334,0.7653821706771851,1.0163592100143433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0579400062561035,0.7649874091148376,1.005531907081604,0.7968612313270569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.7642071843147278,0.7254831194877625,0.803540825843811,0.9316378831863403,1.0072752237319946,0.9316194653511047,0.897409200668335,1.0825605392456055,0.0,1.1665430068969727,0.7072436809539795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1220811605453491,0.0,0.0,0.7670769691467285,0.0,0.0,0.0,0.7947160601615906,0.0,0.0,0.0,0.0,0.0,0.8419747948646545,0.7585595846176147,1.0164419412612915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063385009765625,0.7580763697624207,1.0111333131790161,0.7895376086235046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.7690235376358032,0.7214229702949524,0.8048683404922485,0.9274798631668091,1.016326904296875,0.922718346118927,0.9007433652877808,1.0845632553100586,0.0,1.161088466644287,0.7136432528495789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1138659715652466,0.0,0.0,0.7671192288398743,0.0,0.0,0.0,0.8020390868186951,0.0,0.0,0.0,0.0,0.0,0.8444657921791077,0.7518069744110107,1.0163123607635498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0686724185943604,0.751239538192749,1.0166223049163818,0.7822951674461365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.7738277912139893,0.7173439860343933,0.806096613407135,0.923221230506897,1.0254313945770264,0.9139150381088257,0.9039650559425354,1.086310863494873,0.0,1.1553995609283447,0.7201160788536072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1055829524993896,0.0,0.0,0.7670688629150391,0.0,0.0,0.0,0.8094413876533508,0.0,0.0,0.0,0.0,0.0,0.8468538522720337,0.7451238632202148,1.0159707069396973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073792576789856,0.7444762587547302,1.0219913721084595,0.7751331925392151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.7786176204681396,0.7132480144500732,0.8072242736816406,0.9188668727874756,1.03458571434021,0.905208945274353,0.9070701599121094,1.0877989530563354,0.0,1.149491310119629,0.7266631126403809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0972425937652588,0.0,0.0,0.7669259905815125,0.0,0.0,0.0,0.8169233798980713,0.0,0.0,0.0,0.0,0.0,0.8491364121437073,0.7385098338127136,1.0154176950454712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0787353515625,0.7377858757972717,1.0272324085235596,0.7680508494377136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.7833907604217529,0.7091368436813354,0.8082501292228699,0.9144218564033508,1.0437864065170288,0.896599531173706,0.9100548624992371,1.0890235900878906,0.0,1.1433782577514648,0.7332853078842163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0888543128967285,0.0,0.0,0.766690731048584,0.0,0.0,0.0,0.8244855999946594,0.0,0.0,0.0,0.0,0.0,0.8513107299804688,0.7319643497467041,1.014654278755188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0834908485412598,0.731167733669281,1.0323373079299927,0.7610474228858948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
