,time,768,790,835,858,880,925,947,992,1059,813,1037,970,746,903,836,1015,791,948,881,724,814,993,769,1060,926,859,792,1038,971,747,904,837,1016,770,949,882,815,994,725,1061,748,927,860,793,1039,972,726,905,838,1017,771,950,883,816,995,1062,749,928,861,1040,794,973,906,727,323,345,390,368,346,772,413,839,391,817,324,750,369,795,414,347,840,773,392,818,370,796,415,841,348,774,393,819,371,797,84,129,1143,1166,1144,107,1189,1122,85,152,1167,130,1145,108,1190,153,1123,86,1168,131,1146,109,1191,132,1169,110
0,0,1.0832706689834595,0.8213724493980408,1.313569188117981,0.7303293347358704,1.0463485717773438,0.9830915927886963,0.8909809589385986,1.314566969871521,0.732956051826477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8423871397972107,0.0,0.0,1.0271503925323486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7281100749969482,0.8480392694473267,0.9861026406288147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9275599718093872,0.7233676910400391,0.9343518614768982,0.7443374395370483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.0909119844436646,0.8137238025665283,1.3161970376968384,0.7364339232444763,1.0400538444519043,0.9911717772483826,0.8828310966491699,1.324170708656311,0.7329864501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835716187953949,0.0,0.0,1.0317500829696655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7309955358505249,0.840725302696228,0.9891032576560974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9269938468933105,0.7293579578399658,0.9326736330986023,0.7502843141555786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.098471999168396,0.8061617612838745,1.318228006362915,0.7425893545150757,1.0336614847183228,0.9992674589157104,0.874760627746582,1.3335436582565308,0.7329334616661072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290762901306152,0.0,0.0,1.0361889600753784,0.0,0.0,0.7011093497276306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7338271737098694,0.833467423915863,0.9919366240501404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9262689352035522,0.7353943586349487,0.930840015411377,0.7562688589096069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.1059402227401733,0.798685610294342,1.3196452856063843,0.7487954497337341,1.0271798372268677,1.0073740482330322,0.8667694330215454,1.3426464796066284,0.7327971458435059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8224692344665527,0.0,0.0,1.040459156036377,0.0,0.0,0.7043392658233643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7366030216217041,0.826266348361969,0.9945979118347168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9253863096237183,0.7414765954017639,0.9288538694381714,0.7622901201248169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.1133058071136475,0.7912943363189697,1.3204368352890015,0.7550519704818726,1.020616888999939,1.0154868364334106,0.8588576316833496,1.3514347076416016,0.7325776219367981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8158965110778809,0.0,0.0,1.0445529222488403,0.0,0.0,0.7075322866439819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7393210530281067,0.819122850894928,0.9970823526382446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9243473410606384,0.747604250907898,0.9267180562019348,0.7683473229408264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.120557188987732,0.7839871644973755,1.3205957412719727,0.7613586187362671,1.0139803886413574,1.023600697517395,0.8510250449180603,1.3598588705062866,0.732275128364563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809359610080719,0.0,0.0,1.0484623908996582,0.0,0.0,0.7106866836547852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74197918176651,0.812037467956543,0.9993855357170105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9231536388397217,0.7537767887115479,0.9244358539581299,0.7744394540786743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.1276819705963135,0.7767632007598877,1.3201206922531128,0.7677150368690491,1.0072777271270752,1.031710147857666,0.8432715535163879,1.367863416671753,0.7318899035453796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8028597831726074,0.0,0.0,1.0521796941757202,0.0,0.0,0.7138005495071411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7445754408836365,0.8050107955932617,1.0015032291412354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.921807050704956,0.7599936723709106,0.9220106601715088,0.7805654406547546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.1346675157546997,0.7696214914321899,1.3190157413482666,0.7741208076477051,1.0005160570144653,1.039809226989746,0.8355969786643982,1.375387191772461,0.7314223051071167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7963982820510864,0.0,0.0,1.0556975603103638,0.0,0.0,0.7168720364570618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7471078038215637,0.7980433106422424,1.0034314393997192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9203096032142639,0.7662542462348938,0.919445812702179,0.7867242097854614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.141500473022461,0.7625612020492554,1.3172903060913086,0.7805754542350769,0.993702232837677,1.0478917360305786,0.8280009627342224,1.3823633193969727,0.7308728098869324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7899762988090515,0.0,0.0,1.0590083599090576,0.0,0.0,0.7198992371559143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7495743036270142,0.7911352515220642,1.0051666498184204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918663501739502,0.77255779504776,0.9167450070381165,0.7929143905639648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
