,time,607,629,674,696,741,786,808,853,875,920,719,898,652,831,764,585,697,876,943,630,809,742,921,675,854,608,787,720,899,653,832,765,698,877,944,631,810,743,922,676,855,609,788,721,900,654,833,967,766,699,878,945,632,811,744,923,677,856,789,610,722,901,655,834,946,229,296,274,207,252,700,633,230,297,678,275,611,208,656,253,701,634,298,231,679,276,612,657,209,254,702,299,635,232,680,277,658,982,1004,1543,1565,13,1027,1566,1005,1544,983,14,1028,1567,1006,1545,984,37,15,1029,1568,1007,38,1052,16,1546,985,1030,937,915,960,938,961,939,962,940,1569,963,7,500,522,1559,478,1582,523,1560,30,501,8,479,1583,546,524,31,1561,502,9,547,1562,480,525,32,1540,503,10,548,1563
0,0,4.436596393585205,2.6127657890319824,5.176546096801758,1.501685619354248,6.237115859985352,5.094809532165527,0.6256459355354309,4.644961833953857,1.3543455600738525,3.0807151794433594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9555740356445312,0.0,0.0,6.029318332672119,0.0,0.0,0.0,3.585448980331421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24374532699585,0.7288358211517334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.882180690765381,2.1100335121154785,5.115726470947266,0.7768933773040771,1.6065729856491089,0.0,3.7772939205169678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3705549240112305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.087714195251465,3.862823724746704,1.466598391532898,3.5528838634490967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.42728853225708,2.601688861846924,5.181594371795654,1.5059086084365845,6.265916347503662,5.100298881530762,0.6429635882377625,4.650025844573975,1.3520375490188599,3.0632588863372803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9439518451690674,0.0,0.0,6.052393436431885,0.0,0.0,0.0,3.5792953968048096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205704689025879,0.7412346005439758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.871823787689209,2.1160545349121094,5.13313627243042,0.7761062383651733,1.59598708152771,0.0,3.7768640518188477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3241727352142334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.096195697784424,3.8609180450439453,1.4583271741867065,3.5334999561309814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4.41780424118042,2.5909645557403564,5.186942100524902,1.5100184679031372,0.011691640131175518,5.105910778045654,0.6597102880477905,4.655324459075928,1.349809169769287,3.0455310344696045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9324562549591064,0.0,0.0,6.07509708404541,0.0,0.0,0.0,3.5729732513427734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166467189788818,0.7535573244094849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.861220836639404,2.121854782104492,5.150758743286133,0.7753394246101379,1.5855520963668823,0.0,3.7764158248901367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2813804149627686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.104861736297607,3.858898878097534,1.450209617614746,3.5144577026367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4.408140182495117,2.580578565597534,5.192617893218994,1.51401948928833,0.04076584801077843,5.111649036407471,0.6759052276611328,4.660873889923096,1.3476567268371582,3.0275368690490723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9210883378982544,0.0,0.0,6.097415924072266,0.0,0.0,0.0,3.5664761066436768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.126101970672607,0.7658010125160217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.850366592407227,2.1274454593658447,5.168586730957031,0.7745921611785889,1.5752673149108887,0.0,3.7759478092193604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2419166564941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1137166023254395,3.8567559719085693,1.4422423839569092,3.4957618713378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,4.398292541503906,2.5705175399780273,5.1986517906188965,1.5179160833358765,0.06990516185760498,5.117518424987793,0.6915672421455383,4.666692733764648,1.345576286315918,3.009282112121582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9098488092422485,0.0,0.0,6.119337558746338,0.0,0.0,0.0,3.559797525405884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.084697246551514,0.777962863445282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.839253902435303,2.1328377723693848,5.186611652374268,0.7738637924194336,1.5651313066482544,0.0,3.7754592895507812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2055177688598633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.122766017913818,3.854477882385254,1.4344226121902466,3.4774160385131836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,4.388258457183838,2.5607681274414062,5.205079078674316,1.521712064743042,0.09906063228845596,5.1235222816467285,0.7067151665687561,4.672800064086914,1.343564510345459,2.9907736778259277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8987383842468262,0.0,0.0,6.140852928161621,0.0,0.0,0.0,3.5529301166534424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.042360305786133,0.7900402545928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.827876567840576,2.1380417346954346,5.2048258781433105,0.7731536030769348,1.555143117904663,0.0,3.7749485969543457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1719260215759277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.132014274597168,3.8520517349243164,1.4267469644546509,3.4594221115112305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,4.378035068511963,2.551318407058716,5.211939811706543,1.5254112482070923,0.12818306684494019,5.129664897918701,0.7213674783706665,4.679218292236328,1.3416180610656738,2.9720191955566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.887757420539856,0.0,0.0,6.161953449249268,0.0,0.0,0.0,3.5458667278289795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.999215602874756,0.8020305633544922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81622838973999,2.143066883087158,5.223220348358154,0.7724609375,1.5453014373779297,0.0,3.774414300918579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.140896797180176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.141467094421387,3.8494629859924316,1.4192124605178833,3.441781759262085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,4.367619037628174,2.542156219482422,5.219278335571289,1.529017448425293,0.15722370147705078,5.135951519012451,0.7355422973632812,4.685971260070801,1.3397340774536133,2.9530272483825684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8769065141677856,0.0,0.0,6.182633399963379,0.0,0.0,0.0,3.5385994911193848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9554052352905273,0.8139315247535706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.804302215576172,2.1479222774505615,5.241784572601318,0.0,1.5356049537658691,0.0,3.7738547325134277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.112201452255249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.151129722595215,3.8466947078704834,1.411816120147705,3.424495220184326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,4.357006549835205,2.5332701206207275,5.227146148681641,1.532533884048462,0.18613450229167938,5.142386436462402,0.7492573857307434,4.693085193634033,1.3379095792770386,2.933807611465454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8661856651306152,0.0,0.0,6.202888011932373,0.0,0.0,0.0,3.5311203002929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.911085844039917,0.8257407546043396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.792092323303223,2.152616262435913,5.260508060455322,0.0,1.5260522365570068,0.0,3.773268222808838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0856287479400635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.161006450653076,3.8437283039093018,1.4045549631118774,3.407562017440796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
