,time,110,155,177,222,289,356,401,423,468,334,446,88,379,267,200,133,424,312,245,491,178,357,111,469,402,290,223,156,335,447,89,380,268,201,134,425,313,492,246,179,358,112,470,403,291,224,157,336,448,90,269,381,202,135,426,314,493,247,180,359,113,471,404,292,225,158,337,449,270,382,203,91,1307,1329,1374,1352,1330,181,136,1375,226,1308,159,1353,204,1331,182,1398,1376,227,1309,160,1354,205,1332,1399,183,250,1377,228,161,1310,1355,206
0,0,1.1618331670761108,0.7980477213859558,1.0266518592834473,0.8038409948348999,0.7870588302612305,0.8410131335258484,1.161548376083374,0.7933038473129272,0.926176130771637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0850902795791626,0.0,0.0,0.0,0.0,0.0,0.7430329918861389,0.7447576522827148,0.0,0.0,0.0,0.0,0.0,0.0,0.7926301956176758,0.9750704765319824,0.8581127524375916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.159863829612732,0.8053870797157288,1.0200632810592651,0.8077297806739807,0.786699652671814,0.8359453082084656,1.1707019805908203,0.785966157913208,0.9271165728569031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0749088525772095,0.0,0.0,0.0,0.0,0.0,0.7466006875038147,0.750080943107605,0.0,0.0,0.0,0.0,0.0,0.0,0.7973710894584656,0.9658421874046326,0.8610658645629883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.1575671434402466,0.8128064274787903,1.0134018659591675,0.81156325340271,0.786242663860321,0.8308473825454712,1.1797914505004883,0.7787128686904907,0.9278987050056458,0.7007542848587036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.064805507659912,0.0,0.0,0.0,0.0,0.0,0.7501246333122253,0.7554162740707397,0.0,0.0,0.0,0.0,0.0,0.0,0.8020840287208557,0.9567026495933533,0.8639191389083862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.1549506187438965,0.8203063011169434,1.006674885749817,0.8153385519981384,0.7856882214546204,0.8257225751876831,1.1888035535812378,0.7715431451797485,0.9285213351249695,0.7050392031669617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0547821521759033,0.0,0.0,0.0,0.0,0.0,0.7536024451255798,0.7607621550559998,0.0,0.0,0.0,0.0,0.0,0.0,0.8067662119865417,0.947652280330658,0.8666694164276123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.1520230770111084,0.827887237071991,0.9998894333839417,0.8190526366233826,0.7850368618965149,0.8205739855766296,1.1977242231369019,0.7644558548927307,0.9289833903312683,0.7093168497085571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0448404550552368,0.0,0.0,0.0,0.0,0.0,0.7570317983627319,0.7661168575286865,0.0,0.0,0.0,0.0,0.0,0.0,0.8114147782325745,0.938691258430481,0.8693134784698486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.1487936973571777,0.8355498313903809,0.9930524230003357,0.8227024078369141,0.7842893004417419,0.8154045343399048,1.2065380811691284,0.7574502229690552,0.9292842745780945,0.713585615158081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0349822044372559,0.0,0.0,0.0,0.0,0.0,0.7604102492332458,0.771478533744812,0.0,0.0,0.0,0.0,0.0,0.0,0.8160265684127808,0.9298198819160461,0.8718482851982117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.1452728509902954,0.8432945013046265,0.9861703515052795,0.8262848258018494,0.7834463119506836,0.8102171421051025,1.2152283191680908,0.7505251169204712,0.9294235110282898,0.7178438901901245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0252087116241455,0.0,0.0,0.0,0.0,0.0,0.7637354135513306,0.7768454551696777,0.0,0.0,0.0,0.0,0.0,0.0,0.8205984830856323,0.9210382103919983,0.8742708563804626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.1414709091186523,0.8511216044425964,0.9792492389678955,0.8297967910766602,0.7825086712837219,0.8050144910812378,1.223776936531067,0.7436796426773071,0.9294008016586304,0.7220898270606995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0155211687088013,0.0,0.0,0.0,0.0,0.0,0.7670049071311951,0.7822155356407166,0.0,0.0,0.0,0.0,0.0,0.0,0.825127363204956,0.9123461842536926,0.8765782713890076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.1373991966247559,0.859031617641449,0.9722951650619507,0.8332350850105286,0.7814773321151733,0.7997992634773254,1.2321646213531494,0.7369128465652466,0.9292163252830505,0.7263217568397522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0059205293655396,0.0,0.0,0.0,0.0,0.0,0.7702162861824036,0.7875867486000061,0.0,0.0,0.0,0.0,0.0,0.0,0.8296098709106445,0.9037438631057739,0.878767728805542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
