,time,25,70,92,137,159,204,1510,1555,1577,1488,3,182,1533,115,48,1578,160,227,1511,93,26,1556,205,138,71,4,183,1534,116,49,250,1579,161,228,94,1512,27,206,1557,139,72,5,184,1535,117,251,50,1580,162,229,95,1513,28,207,1558,140,73,6,185,1536,252,118,1110,1155,1177,1222,1491,1200,1133,1178,1581,1514,1156,1223,1559,1492,1201,1537,1134,7,1179,1582,1246,1515,1224,1157,1560,1202,1493,1538,1135,8,1180,1583,1247,1516,1225,1158,1561,1203
0,0,1.3378556966781616,0.7962656021118164,1.1044288873672485,1.0840134620666504,0.89515221118927,0.9925302863121033,0.7514781951904297,1.2103763818740845,0.7757737636566162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8820452690124512,0.0,0.0,0.0,1.0872384309768677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7220526933670044,0.7851153612136841,1.1530866622924805,0.7140854001045227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.3359296321868896,0.8033175468444824,1.0953420400619507,1.0945533514022827,0.8867475986480713,0.996209442615509,0.7465120553970337,1.2198207378387451,0.7686189413070679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8808396458625793,0.0,0.0,0.0,1.0905072689056396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7212796211242676,0.7923544049263,1.1443268060684204,0.7173194289207458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1.3333466053009033,0.8104360103607178,1.0862538814544678,1.1051883697509766,0.8784332871437073,0.9997299313545227,0.7415456771850586,1.2291698455810547,0.761546790599823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8795009255409241,0.0,0.0,0.0,1.093538761138916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7204285264015198,0.799673855304718,1.1355050802230835,0.7205134034156799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,1.3301308155059814,0.8176208138465881,1.0771713256835938,1.1159175634384155,0.8702087998390198,1.0030858516693115,0.7365808486938477,1.2384061813354492,0.7545563578605652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780308365821838,0.0,0.0,0.0,1.0963252782821655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7195001840591431,0.8070744276046753,1.1266324520111084,0.7236655354499817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,1.3263108730316162,0.824871838092804,1.0681004524230957,1.1267396211624146,0.8620736598968506,1.006271481513977,0.7316192984580994,1.2475104331970215,0.7476465702056885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8764313459396362,0.0,0.0,0.0,1.0988597869873047,0.0,0.0,0.6990727186203003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7184953689575195,0.8145567178726196,1.1177191734313965,0.7267738580703735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,1.3219186067581177,0.8321890830993652,1.0590472221374512,1.1376534700393677,0.854027271270752,1.009281039237976,0.7266626954078674,1.256461501121521,0.7408164739608765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8747045397758484,0.0,0.0,0.0,1.1011359691619873,0.0,0.0,0.7052315473556519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.717414915561676,0.8221213817596436,1.1087749004364014,0.7298364043235779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,1.3169887065887451,0.8395721316337585,1.0500166416168213,1.1486573219299316,0.8460690975189209,1.0121091604232788,0.7217124700546265,1.2652366161346436,0.734065055847168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8728526830673218,0.0,0.0,0.0,1.1031476259231567,0.0,0.0,0.7114542126655579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7162597179412842,0.82976895570755,1.0998083353042603,0.7328511476516724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,1.3115570545196533,0.8470207452774048,1.0410138368606567,1.1597496271133423,0.8381984829902649,1.014750599861145,0.7167702317237854,1.2738103866577148,0.7273913621902466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8708780407905579,0.0,0.0,0.0,1.1048893928527832,0.0,0.0,0.7177413105964661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7150306701660156,0.8375000953674316,1.0908277034759521,0.7358160614967346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,1.3056604862213135,0.8545345067977905,1.0320430994033813,1.170928716659546,0.8304148316383362,1.0172003507614136,0.7118372917175293,1.2821557521820068,0.7207943797111511,0.698757529258728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8687832355499268,0.0,0.0,0.0,1.1063566207885742,0.0,0.0,0.7240933179855347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7137288451194763,0.8453153371810913,1.0818406343460083,0.7387292385101318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
