,time,1255,1300,1322,1367,1389,1434,1479,1501,1412,1546,1233,1345,1278,1457,1524,1390,1323,1502,1256,1435,1368,1301,1480,1413,1547,1346,1279,1458,1525,1391,1324,1503,1257,1436,1369,1302,1481,1548,1414,1347,1280,1526,1459,1392,1325,1504,1437,1258,1370,1303,1482,1549,1415,1348,1281,1527,1460,877,899,922,855,1236,900,1326,1259,878,945,1304,923,856,1237,1282,901,1327,1260,879,924,1305,902,857,1283,880,1350,1328,1261,858,925,1306,903
0,0,0.7993438839912415,1.0114890336990356,0.8937056064605713,1.35960054397583,0.7227613925933838,1.4339945316314697,0.79544597864151,0.9701967835426331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79078209400177,0.0,0.0,1.0419021844863892,0.0,0.7772309184074402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666744947433472,0.7837934494018555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.7950325608253479,1.0196534395217896,0.8854081630706787,1.3722065687179565,0.7162293791770935,1.423156976699829,0.8024187684059143,0.9648509621620178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7882065773010254,0.0,0.0,1.0406997203826904,0.0,0.7840968370437622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1775254011154175,0.7770969271659851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.7906821370124817,1.0278178453445435,0.8771955370903015,1.3848687410354614,0.7097721099853516,1.412045955657959,0.8094534873962402,0.9594183564186096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7855531573295593,0.0,0.0,1.0392731428146362,0.0,0.7910268306732178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1884266138076782,0.7704575657844543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.786295473575592,1.035976529121399,0.8690674304962158,1.3975836038589478,0.7033886909484863,1.400726556777954,0.8165498971939087,0.9539051651954651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7828242778778076,0.0,0.0,1.0376255512237549,0.0,0.7980208396911621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1993722915649414,0.763875424861908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.7818752527236938,1.0441234111785889,0.8610236644744873,1.4103477001190186,0.0,1.389249563217163,0.823707640171051,0.9483172297477722,0.7011454701423645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7800222039222717,0.0,0.0,1.035760521888733,0.0,0.8050786852836609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210356593132019,0.7573506832122803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.7774242162704468,1.0522520542144775,0.8530640006065369,1.4231576919555664,0.0,1.3776549100875854,0.8309263586997986,0.9426604509353638,0.7075064182281494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7771494388580322,0.0,0.0,1.0336819887161255,0.0,0.8122002482414246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2213726043701172,0.7508835196495056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.7729449272155762,1.060355544090271,0.8451880216598511,1.4360096454620361,0.0,1.3659746646881104,0.8382054567337036,0.9369404315948486,0.7139409184455872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7742084264755249,0.0,0.0,1.031394362449646,0.0,0.8193852305412292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232412576675415,0.7444738745689392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.7684399485588074,1.0684263706207275,0.8373953104019165,1.4488996267318726,0.0,1.3542344570159912,0.8455444574356079,0.9311626553535461,0.7204500436782837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771201491355896,0.0,0.0,1.028902292251587,0.0,0.8266334533691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.243468165397644,0.7381218075752258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.7639117240905762,1.0764566659927368,0.8296855092048645,1.4618234634399414,0.0,1.342455506324768,0.8529426455497742,0.9253323078155518,0.7270346283912659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7681311964988708,0.0,0.0,1.026210904121399,0.0,0.8339443802833557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2545297145843506,0.7318271994590759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
