,time,965,1010,1032,1077,1099,1122,1144,1189,1167,1100,943,1055,1234,988,1145,1212,1078,1033,1190,966,1123,1056,1011,1168,1101,1235,1034,944,989,1146,1213,1079,1012,1191,967,1124,1057,990,1169,1102,1236,1035,968,1214,1147,1080,1013,1192,1125,946,1058,991,1170,1237,1103,1036,520,565,587,610,924,543,969,588,1014,947,566,633,992,611,544,925,970,589,1015,948,567,634,993,612,545,971,590,1016,949,568,635,994,613,281,326,1340,1385,1318,304,1363,1341,282,327,1364,305,1342,1320,283,328,1365,306,1343,1321,351,284,1388,329,1366,307,1344,1273,1295,349,1296,1274,350,1319,1297,1275,1298,1276,330,1254,1299,308
0,0,0.9201381802558899,0.7128880023956299,1.2989946603775024,0.9154611229896545,1.0671665668487549,1.1590063571929932,0.8302821516990662,1.0230231285095215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8639841675758362,0.0,0.0,0.0,0.7787684798240662,0.0,0.0,0.9422590136528015,0.0,0.0,0.0,0.0,0.0,0.0,0.7175192832946777,0.7930657863616943,1.0636684894561768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9212057590484619,0.8300570249557495,1.0003547668457031,0.7819167971611023,0.0,1.0793051719665527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9409125447273254,0.8439192175865173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.9201576113700867,0.7190901637077332,1.2890063524246216,0.9242986440658569,1.0568294525146484,1.1700646877288818,0.8227370381355286,1.0256654024124146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855812132358551,0.0,0.0,0.0,0.7803893089294434,0.0,0.0,0.9483053684234619,0.0,0.0,0.0,0.0,0.0,0.0,0.7167493104934692,0.80049067735672,1.0569826364517212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9146299958229065,0.8343538045883179,0.9923393130302429,0.7854769229888916,0.0,1.0731520652770996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9465353488922119,0.8362340927124023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.9200205206871033,0.7253539562225342,1.278890609741211,0.933235228061676,1.0465941429138184,1.1811983585357666,0.8152697682380676,1.0281084775924683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8477334976196289,0.0,0.0,0.0,0.781919538974762,0.0,0.0,0.9542974829673767,0.0,0.0,0.0,0.0,0.0,0.0,0.7159025073051453,0.8080017566680908,1.0502005815505981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9080414772033691,0.838591992855072,0.9843298196792603,0.7889806032180786,0.0,1.0668656826019287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9520856738090515,0.8286247253417969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.9197269678115845,0.7316796779632568,1.2686702013015747,0.9422714114189148,1.0364607572555542,1.1924043893814087,0.8078799843788147,1.0303477048873901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8397475481033325,0.0,0.0,0.0,0.7833576798439026,0.0,0.0,0.9602298736572266,0.0,0.0,0.0,0.0,0.0,0.0,0.7149796485900879,0.815599799156189,1.0433313846588135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014443159103394,0.8427680134773254,0.9763309955596924,0.7924252152442932,0.0,1.0604561567306519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9575576782226562,0.8210909962654114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.9192774891853333,0.7380676865577698,1.2583653926849365,0.951407790184021,1.026429533958435,1.2036793231964111,0.8005672693252563,1.0323783159255981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8318533897399902,0.0,0.0,0.0,0.7847024202346802,0.0,0.0,0.9660965800285339,0.0,0.0,0.0,0.0,0.0,0.0,0.7139813899993896,0.8232857584953308,1.0363836288452148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8948423266410828,0.8468782901763916,0.9683472514152527,0.795807957649231,0.0,1.0539332628250122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629451036453247,0.8136328458786011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.9186727404594421,0.7445183396339417,1.2479939460754395,0.9606447815895081,1.016500473022461,1.2150194644927979,0.7933312058448792,1.034196376800537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8240500688552856,0.0,0.0,0.0,0.7859522700309753,0.0,0.0,0.9718915224075317,0.0,0.0,0.0,0.0,0.0,0.0,0.7129086256027222,0.8310604691505432,1.0293656587600708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8882390856742859,0.8509190678596497,0.9603827595710754,0.7991260290145874,0.0,1.0473068952560425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.968241810798645,0.8062499761581421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.9179136157035828,0.7510319352149963,1.2375720739364624,0.9699828624725342,1.0066735744476318,1.2264204025268555,0.7861712574958801,1.0357977151870728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8163367509841919,0.0,0.0,0.0,0.7871060967445374,0.0,0.0,0.9776085019111633,0.0,0.0,0.0,0.0,0.0,0.0,0.7117622494697571,0.838924765586853,1.0222853422164917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816379904747009,0.8548867106437683,0.9524412155151367,0.8023768067359924,0.0,1.0405858755111694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9734413027763367,0.7989422082901001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.9170013070106506,0.7576085925102234,1.2271138429641724,0.979422390460968,0.9969487190246582,1.237877607345581,0.7790870070457458,1.0371792316436768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8087124824523926,0.0,0.0,0.0,0.7881627082824707,0.0,0.0,0.983241081237793,0.0,0.0,0.0,0.0,0.0,0.0,0.7105430960655212,0.8468794822692871,1.0151501893997192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750422596931458,0.8587774634361267,0.9445262551307678,0.805557370185852,0.0,1.0337793827056885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9785369634628296,0.7917092442512512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.915937066078186,0.7642486691474915,1.21663236618042,0.9889636635780334,0.9873259663581848,1.2493858337402344,0.7720777988433838,1.0383377075195312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8011763095855713,0.0,0.0,0.0,0.7891209721565247,0.0,0.0,0.988782525062561,0.0,0.0,0.0,0.0,0.0,0.0,0.7092522382736206,0.8549254536628723,1.007967472076416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8684549927711487,0.8625875115394592,0.9366411566734314,0.8086650371551514,0.0,1.0268958806991577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9835221767425537,0.7845507264137268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
