,time,1152,1219,1264,1286,1331,1353,1398,1443,1465,1510,1197,1376,1309,1488,1242,1421,1175,1354,1466,1287,1220,1533,1399,1332,1511,1444,1265,1153,1198,1377,1489,1310,1243,1422,1176,1355,1467,1288,1534,1221,1400,1333,1512,1266,1445,1199,1378,1490,1311,1244,1423,1177,1356,1468,1289,1535,1222,1401,1334,1513,1267,1446,1200,1379,1491,1312,1245,819,841,864,797,842,1178,775,1223,820,887,865,1268,1201,798,1246,843,1179,1224,821,888,866,1269,1202,799,1247,844,1180,1225,822,889,1270,867,1203,800
0,0,774.6733125,557.2673125,756.1524375,659.283125,693.732,804.9544375,610.607125,744.1780625,594.364,756.6593125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.37525,0.0,0.0,0.0,0.0,561.2858125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.609875,809.8331875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,773.944625,557.6716875,751.7771875,661.7526875,691.3568125,809.08925,610.6965,739.6101875,596.7625,753.4501875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.9681875,0.0,0.0,0.0,0.0,560.2425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,575.6885,814.4236875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,773.27875,558.1633125,747.4411875,664.286125,689.04375,813.2625625,610.8654375,735.0801875,599.2329375,750.292625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.6048125,0.0,0.0,0.0,0.0,559.2846875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.845875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,772.6758125,558.742,743.14525,666.88275,686.7934375,817.47375,611.1138125,730.5886875,601.7744375,747.1873125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.284625,0.0,0.0,0.0,0.0,558.4128125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0826875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,772.136,559.407375,738.89,669.5418125,684.6065625,0.0,611.4415625,726.136375,604.3860625,744.134875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0069375,0.0,0.0,0.0,0.0,557.6271875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.3996875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,771.6594375,560.15925,734.6761875,672.2625,682.483625,0.0,611.8485625,721.7240625,607.0669375,741.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.9283125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.7976875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,771.24625,560.9971875,730.5045,675.0441875,680.4253125,0.0,612.334625,717.3524375,609.8161875,738.191375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.3164375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.2771875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,770.8965625,561.920875,726.37575,677.886,678.4321875,0.0,612.8995625,713.0223125,612.6328125,735.3015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.791875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.8390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,770.610375,562.9298125,722.2905625,680.78725,676.5048125,0.0,613.5431875,708.734375,615.5159375,732.46725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.3548125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.48375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
