,time,446,468,513,535,580,625,647,692,714,759,558,737,491,670,603,536,715,782,469,648,581,514,760,693,626,447,559,738,492,671,805,604,537,716,783,470,649,582,761,515,694,627,560,739,493,672,806,605,538,784,717,471,650,583,762,516,695,628,561,740,494,807,673,68,135,113,46,91,539,136,472,69,517,114,495,562,92,159,540,137,473,70,518,115,563,496,93,160,541,138,71,474,519,116,564,888,1426,1471,1404,866,1449,911,1427,844,889,1472,867,1450,912,1428,890,1473,868,1451,913,1429,891,1452,869,1430,776,821,799,777,822,800,845,823,801,846,824,1475,1453,339,361,1398,1443,384,1421,362,1466,1399,340,1444,385,1422,363,1467,1400,341,408,1445,386,1423,364,1468,409,342,1446,387
0,0,4.1880645751953125,2.7873172760009766,4.636638164520264,1.7698278427124023,0.1651812642812729,5.061191558837891,0.8285252451896667,4.654888153076172,1.3802881240844727,3.088444948196411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66422700881958,0.0,0.0,6.047393321990967,0.0,0.0,0.0,3.9603114128112793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01417875289917,0.8145340085029602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21373732388019562,0.06113414838910103,0.0,0.0,0.0,0.885542094707489,0.0,4.5691351890563965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.111808776855469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.230348110198975,0.8517640829086304,3.9009456634521484,5.957030296325684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,4.177774906158447,2.7779812812805176,4.621968746185303,1.7707382440567017,0.2091691792011261,5.066270351409912,0.8433175086975098,4.6596550941467285,1.378295660018921,3.06884503364563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6526892185211182,0.0,0.0,6.062603950500488,0.0,0.0,0.0,3.9586713314056396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.989650011062622,0.8288803100585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23623228073120117,0.07696136832237244,0.0,0.0,0.0,0.8798472881317139,0.0,4.5777153968811035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.096094131469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.251669883728027,0.0,3.8822617530822754,5.962863445281982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,4.1673688888549805,2.7688350677490234,4.606271266937256,1.7716259956359863,0.2528093755245209,5.071477890014648,0.8575360774993896,4.664663314819336,1.3763691186904907,3.048931360244751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6414029598236084,0.0,0.0,6.07766580581665,0.0,0.0,0.0,3.956965923309326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9649605751037598,0.8431026339530945,5.661932468414307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2593870759010315,0.09220321476459503,0.0,0.0,0.0,0.874424934387207,0.0,4.586455821990967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.080375671386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.27325439453125,0.0,3.863656759262085,5.9688215255737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,4.156846523284912,2.7598743438720703,4.589442253112793,1.7724920511245728,0.29594308137893677,5.076818466186523,0.8712084293365479,4.669930934906006,1.3745052814483643,3.028712749481201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6303627490997314,0.0,0.0,6.092574596405029,0.0,0.0,0.0,3.9551918506622314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9401392936706543,0.8571970462799072,5.6660895347595215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2832055389881134,0.10688506066799164,0.0,0.0,0.0,0.8692562580108643,0.0,4.595360279083252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.064661026000977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.295086860656738,0.0,3.8451426029205322,5.974908351898193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,4.146208763122559,2.7510950565338135,4.571367263793945,1.7733371257781982,0.33842265605926514,5.082297325134277,0.8843609094619751,4.675479412078857,1.3727014064788818,3.0081992149353027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6195634603500366,0.0,0.0,6.107326030731201,0.0,0.0,0.0,3.9533448219299316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9152164459228516,0.8711597323417664,5.670337200164795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076885938644409,0.12103137373924255,0.0,0.0,0.0,0.8643242120742798,0.0,4.60443115234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0489583015441895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.317150115966797,0.0,3.8267312049865723,5.981127738952637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,4.13545560836792,2.742493152618408,4.551915168762207,1.7741620540618896,0.3801141679286957,5.087919235229492,0.8970183730125427,4.681331157684326,1.3709546327590942,2.9874019622802734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6089997291564941,0.0,0.0,6.1219162940979,0.0,0.0,0.0,3.951420545578003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8902220726013184,0.8849873542785645,5.674679279327393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328341543674469,0.13466571271419525,0.0,0.0,0.0,0.859613299369812,0.0,4.613672256469727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.033275127410889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.339426040649414,0.0,3.80843448638916,5.987483024597168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,4.1245880126953125,2.7340645790100098,4.530940055847168,1.7749676704406738,0.4208996593952179,5.093690395355225,0.9092047810554504,4.687511444091797,1.369262456893921,2.9663333892822266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5986661911010742,0.0,0.0,6.136342525482178,0.0,0.0,0.0,3.949413776397705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.865187883377075,0.8986767530441284,5.6791181564331055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35863667726516724,0.14781072735786438,2.777074098587036,0.0,0.0,0.8551090955734253,0.0,4.623086929321289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0176191329956055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36189603805542,0.0,3.7902634143829346,5.993978977203369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,4.113607406616211,2.7258050441741943,4.508277416229248,1.775754690170288,0.46067798137664795,5.099615573883057,0.9209426045417786,4.69404935836792,1.3676223754882812,2.94500732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5885576009750366,0.0,0.0,6.150601387023926,0.0,0.0,0.0,3.947319507598877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8401448726654053,0.9122249484062195,5.683657169342041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3850868046283722,0.16048815846443176,2.766923427581787,0.0,0.0,0.8507987260818481,0.0,4.632678031921387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.001997947692871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.384539604187012,0.0,3.772228717803955,6.000619411468506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,4.102513313293457,2.7177112102508545,4.483741760253906,1.7765237092971802,0.49936577677726746,5.105700969696045,0.9322533011436462,4.70097541809082,1.3660321235656738,2.9234390258789062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5786688327789307,0.0,0.0,6.164690017700195,0.0,0.0,0.0,3.94513201713562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.815124750137329,0.9256294369697571,5.688299655914307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41217106580734253,0.17271876335144043,2.7566521167755127,0.0,0.0,0.8466700315475464,0.0,4.642448902130127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.986419200897217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40733528137207,0.0,3.754340171813965,6.00740909576416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
