,time,16,38,83,105,150,217,262,284,329,1546,195,307,128,240,61,1569,330,285,173,106,39,218,308,1547,263,151,84,17,286,196,353,129,62,241,1570,331,264,174,107,40,219,309,1548,242,152,85,18,287,197,354,130,63,220,1571,332,265,175,108,41,198,310,1549,153,243,86,19,288,176,355,131,64,221,1168,1213,1191,1236,1169,109,42,1214,87,1192,65,1259,1237,88,1170,43,1215,66,1193,44,1260,1238,89,1171,22,1216,67,1194,1261,45
0,0,0.7172204256057739,1.2723078727722168,0.7888950109481812,0.7445363998413086,0.7784361839294434,0.8375793695449829,0.941638708114624,0.8792657852172852,1.1490145921707153,0.9048055410385132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752194881439209,0.0,0.0,0.0,0.0,0.0,0.9070685505867004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8678538203239441,1.0139153003692627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.723748505115509,1.2640169858932495,0.7942437529563904,0.7402986288070679,0.7797816395759583,0.8344730734825134,0.9484567642211914,0.8712079524993896,1.154144287109375,0.9053510427474976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9705018401145935,0.0,0.0,0.0,0.0,0.0,0.9146634340286255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8625847697257996,1.0219389200210571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.7303518056869507,1.2555084228515625,0.7995893955230713,0.7360410094261169,0.7810367345809937,0.8312839269638062,0.955254316329956,0.8632305264472961,1.159023404121399,0.9057475328445435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9656744003295898,0.0,0.0,0.0,0.0,0.0,0.9222915768623352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8572774529457092,1.0299532413482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,0.7370313405990601,1.24680757522583,0.8049294352531433,0.7317654490470886,0.7822003960609436,0.8280150294303894,0.9620265364646912,0.8553333878517151,1.1636377573013306,0.9059944748878479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9607434272766113,0.0,0.0,0.0,0.0,0.0,0.9299502372741699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8519355654716492,1.037952184677124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.743787944316864,1.2379381656646729,0.8102614879608154,0.7274739742279053,0.7832714319229126,0.8246694207191467,0.9687681198120117,0.8475164175033569,1.167973518371582,0.9060915112495422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9557149410247803,0.0,0.0,0.0,0.0,0.0,0.9376364946365356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8465627431869507,1.0459290742874146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,0.7506226897239685,1.228921890258789,0.8155829906463623,0.7231684327125549,0.7842487692832947,0.8212501406669617,0.9754737019538879,0.8397794365882874,1.1720174551010132,0.9060384631156921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9505950212478638,0.0,0.0,0.0,0.0,0.0,0.9453471899032593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8411625623703003,1.0538769960403442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,0.7575364112854004,1.2197785377502441,0.820891261100769,0.7188506722450256,0.7851314544677734,0.8177602887153625,0.9821375012397766,0.8321220874786377,1.1757560968399048,0.9058353304862976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945389449596405,0.0,0.0,0.0,0.0,0.0,0.9530790448188782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8357383608818054,1.0617886781692505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,0.7645301222801208,1.2105263471603394,0.8261836171150208,0.7145225405693054,0.7859185934066772,0.8142027258872986,0.9887534976005554,0.8245440721511841,1.179177165031433,0.9054825305938721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940104067325592,0.0,0.0,0.0,0.0,0.0,0.9608283638954163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8302934765815735,1.0696560144424438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,0.7716047763824463,1.2011821269989014,0.8314570188522339,0.7101856470108032,0.786609411239624,0.8105805516242981,0.9953154921531677,0.8170450925827026,1.1822683811187744,0.904980480670929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9347443580627441,0.0,0.0,0.0,0.0,0.0,0.9685912132263184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8248310685157776,1.0774708986282349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
